Timestamp,CPU
2025-07-30 11:36:49,0.148
2025-07-30 11:35:49,0.1421
2025-07-30 11:34:49,0.156
2025-07-30 11:33:49,0.1598
2025-07-30 11:32:49,0.1466
2025-07-30 11:31:49,0.1438
2025-07-30 11:30:49,0.1529
2025-07-30 11:29:49,0.157
2025-07-30 11:28:49,0.1515
2025-07-30 11:27:49,0.1438
2025-07-30 11:26:49,0.1497
2025-07-30 11:25:49,0.1497
2025-07-30 11:24:49,0.1383
2025-07-30 11:23:49,0.1605
2025-07-30 11:22:49,0.1612
2025-07-30 11:21:49,0.147
2025-07-30 11:20:49,0.1522
2025-07-30 11:19:49,0.1445
2025-07-30 11:18:49,0.1563
2025-07-30 11:17:49,0.1542
2025-07-30 11:16:49,0.138
2025-07-30 11:15:49,0.1577
2025-07-30 11:14:49,0.14
2025-07-30 11:13:49,0.146
2025-07-30 11:12:49,0.1754
2025-07-30 11:11:49,0.1442
2025-07-30 11:10:49,0.1445
2025-07-30 11:09:49,0.1556
2025-07-30 11:08:49,0.1181
2025-07-30 11:07:49,0.1542
2025-07-30 11:06:49,0.1449
2025-07-30 11:05:49,0.148
2025-07-30 11:04:49,0.1546
2025-07-30 11:03:49,0.1386
2025-07-30 11:02:49,0.1664
2025-07-30 11:01:49,0.1463
2025-07-30 11:00:49,0.1654
2025-07-30 10:59:49,0.139
2025-07-30 10:58:49,0.1609
2025-07-30 10:57:49,0.156
2025-07-30 10:56:49,0.1286
2025-07-30 10:55:49,0.1629
2025-07-30 10:54:49,0.1393
2025-07-30 10:53:49,0.1556
2025-07-30 10:52:49,0.164
2025-07-30 10:51:49,0.1348
2025-07-30 10:50:49,0.1577
2025-07-30 10:49:49,0.1414
2025-07-30 10:48:49,0.139
2025-07-30 10:47:49,0.1709
2025-07-30 10:46:49,0.14
2025-07-30 10:45:49,0.1428
2025-07-30 10:44:49,0.157
2025-07-30 10:43:49,0.1501
2025-07-30 10:42:49,0.1532
2025-07-30 10:41:49,0.1602
2025-07-30 10:40:49,0.1449
2025-07-30 10:39:49,0.1511
2025-07-30 10:38:49,0.1487
2025-07-30 10:37:49,0.1623
2025-07-30 10:36:49,0.1619
2025-07-30 10:35:49,0.1431
2025-07-30 10:34:49,0.1456
2025-07-30 10:33:49,0.1529
2025-07-30 10:32:49,0.1612
2025-07-30 10:31:49,0.1522
2025-07-30 10:30:49,0.1602
2025-07-30 10:29:49,0.1372
2025-07-30 10:28:49,0.1484
2025-07-30 10:27:49,0.1643
2025-07-30 10:26:49,0.1456
2025-07-30 10:25:49,0.1522
2025-07-30 10:24:49,0.1542
2025-07-30 10:23:49,0.1421
2025-07-30 10:22:49,0.1616
2025-07-30 10:21:49,0.147
2025-07-30 10:20:49,0.1595
2025-07-30 10:19:49,0.1563
2025-07-30 10:18:49,0.1324
2025-07-30 10:17:49,0.1657
2025-07-30 10:16:49,0.1459
2025-07-30 10:15:49,0.1595
2025-07-30 10:14:49,0.1532
2025-07-30 10:13:49,0.1369
2025-07-30 10:12:49,0.1668
2025-07-30 10:11:49,0.1275
2025-07-30 10:10:49,0.1511
2025-07-30 10:09:49,0.1626
2025-07-30 10:08:49,0.1212
2025-07-30 10:07:49,0.1581
2025-07-30 10:06:49,0.1522
2025-07-30 10:05:49,0.147
2025-07-30 10:04:49,0.1525
2025-07-30 10:03:49,0.1563
2025-07-30 10:02:49,0.1501
2025-07-30 10:01:49,0.1591
2025-07-30 10:00:49,0.147
2025-07-30 09:59:49,0.1629
2025-07-30 09:58:49,0.1477
2025-07-30 09:57:49,0.1414
2025-07-30 09:56:49,0.1511
2025-07-30 09:55:49,0.1456
2025-07-30 09:54:49,0.1633
2025-07-30 09:53:49,0.1424
2025-07-30 09:52:49,0.1602
2025-07-30 09:51:49,0.1727
2025-07-30 09:50:49,0.139
2025-07-30 09:49:49,0.1654
2025-07-30 09:48:49,0.1463
2025-07-30 09:47:49,0.1452
2025-07-30 09:46:49,0.1685
2025-07-30 09:45:49,0.1431
2025-07-30 09:44:49,0.1369
2025-07-30 09:43:49,0.1487
2025-07-30 09:42:49,0.148
2025-07-30 09:41:49,0.1623
2025-07-30 09:40:49,0.1484
2025-07-30 09:39:49,0.1591
2025-07-30 09:38:49,0.1435
2025-07-30 09:37:49,0.1483
2025-07-30 09:36:49,0.1688
2025-07-30 09:35:49,0.1404
2025-07-30 09:34:49,0.1525
2025-07-30 09:33:49,0.1601
2025-07-30 09:32:49,0.1383
2025-07-30 09:31:49,0.1581
2025-07-30 09:30:49,0.1647
2025-07-30 09:29:49,0.1518
2025-07-30 09:28:49,0.14
2025-07-30 09:27:49,0.1664
2025-07-30 09:26:49,0.1449
2025-07-30 09:25:49,0.1379
2025-07-30 09:24:49,0.1619
2025-07-30 09:23:49,0.1438
2025-07-30 09:22:49,0.1525
2025-07-30 09:21:49,0.1671
2025-07-30 09:20:50,0.1487
2025-07-30 09:19:49,0.1425
2025-07-30 09:18:49,0.1577
2025-07-30 09:17:49,0.1539
2025-07-30 09:16:49,0.1442
2025-07-30 09:15:49,0.1671
2025-07-30 09:14:49,0.14
2025-07-30 09:13:49,0.149
2025-07-30 09:12:49,0.1685
2025-07-30 09:11:49,0.14
2025-07-30 09:10:49,0.1494
2025-07-30 09:09:49,0.166
2025-07-30 09:08:49,0.1258
2025-07-30 09:07:49,0.1733
2025-07-30 09:06:49,0.1411
2025-07-30 09:05:49,0.1515
2025-07-30 09:04:49,0.1414
2025-07-30 09:03:49,0.1303
2025-07-30 09:02:49,0.1692
2025-07-30 09:01:49,0.1428
2025-07-30 09:00:49,0.1557
2025-07-30 08:59:49,0.1522
2025-07-30 08:58:49,0.1282
2025-07-30 08:57:49,0.1657
2025-07-30 08:56:49,0.1543
2025-07-30 08:55:49,0.139
2025-07-30 08:54:49,0.1646
2025-07-30 08:53:49,0.1338
2025-07-30 08:52:49,0.1518
2025-07-30 08:51:49,0.1535
2025-07-30 08:50:49,0.1501
2025-07-30 08:49:49,0.1612
2025-07-30 08:48:49,0.1435
2025-07-30 08:47:49,0.1397
2025-07-30 08:46:49,0.1591
2025-07-30 08:45:49,0.1567
2025-07-30 08:44:49,0.1421
2025-07-30 08:43:49,0.1563
2025-07-30 08:42:49,0.1393
2025-07-30 08:41:49,0.1511
2025-07-30 08:40:49,0.1786
2025-07-30 08:39:49,0.14
2025-07-30 08:38:49,0.1556
2025-07-30 08:37:49,0.1473
2025-07-30 08:36:49,0.1501
2025-07-30 08:35:49,0.1654
2025-07-30 08:34:49,0.1536
2025-07-30 08:33:49,0.1633
2025-07-30 08:32:49,0.1445
2025-07-30 08:31:49,0.1515
2025-07-30 08:30:49,0.1647
2025-07-30 08:29:49,0.1442
2025-07-30 08:28:49,0.1574
2025-07-30 08:27:49,0.1418
2025-07-30 08:26:49,0.1501
2025-07-30 08:25:49,0.1546
2025-07-30 08:24:49,0.1487
2025-07-30 08:23:49,0.1515
2025-07-30 08:22:49,0.1529
2025-07-30 08:21:49,0.1459
2025-07-30 08:20:49,0.1615
2025-07-30 08:19:49,0.155
2025-07-30 08:18:49,0.14
2025-07-30 08:17:49,0.1577
2025-07-30 08:16:49,0.1473
2025-07-30 08:15:49,0.1386
2025-07-30 08:14:49,0.174
2025-07-30 08:13:49,0.1393
2025-07-30 08:12:49,0.1425
2025-07-30 08:11:49,0.1622
2025-07-30 08:10:49,0.1404
2025-07-30 08:09:49,0.1654
2025-07-30 08:08:49,0.1438
2025-07-30 08:07:49,0.1542
2025-07-30 08:06:49,0.1497
2025-07-30 08:05:49,0.148
2025-07-30 08:04:49,0.165
2025-07-30 08:03:49,0.1369
2025-07-30 08:02:49,0.147
2025-07-30 08:01:49,0.1539
2025-07-30 08:00:49,0.1265
2025-07-30 07:59:49,0.1671
2025-07-30 07:58:49,0.1463
2025-07-30 07:57:49,0.1525
2025-07-30 07:56:49,0.1532
2025-07-30 07:55:49,0.1484
2025-07-30 07:54:49,0.1595
2025-07-30 07:53:49,0.1487
2025-07-30 07:52:49,0.1484
2025-07-30 07:51:49,0.1431
2025-07-30 07:50:49,0.1577
2025-07-30 07:49:49,0.1532
2025-07-30 07:48:49,0.1584
2025-07-30 07:47:49,0.1515
2025-07-30 07:46:49,0.1428
2025-07-30 07:45:49,0.1508
2025-07-30 07:44:49,0.1529
2025-07-30 07:43:49,0.1567
2025-07-30 07:42:49,0.1574
2025-07-30 07:41:49,0.1515
2025-07-30 07:40:49,0.1567
2025-07-30 07:39:49,0.1404
2025-07-30 07:38:49,0.1584
2025-07-30 07:37:49,0.1525
2025-07-30 07:36:49,0.1508
2025-07-30 07:35:49,0.1431
2025-07-30 07:34:49,0.1702
2025-07-30 07:33:49,0.1432
2025-07-30 07:32:49,0.1654
2025-07-30 07:31:49,0.1605
2025-07-30 07:30:49,0.1491
2025-07-30 07:29:49,0.1653
2025-07-30 07:28:49,0.1317
2025-07-30 07:27:48,0.1577
2025-07-30 07:26:48,0.1682
2025-07-30 07:25:48,0.1421
2025-07-30 07:24:48,0.1598
2025-07-30 07:23:48,0.1463
2025-07-30 07:22:48,0.1435
2025-07-30 07:21:48,0.1685
2025-07-30 07:20:48,0.1484
2025-07-30 07:19:48,0.1529
2025-07-30 07:18:48,0.1608
2025-07-30 07:17:48,0.1404
2025-07-30 07:16:48,0.1567
2025-07-30 07:15:48,0.1574
2025-07-30 07:14:48,0.1497
2025-07-30 07:13:48,0.1633
2025-07-30 07:12:48,0.1376
2025-07-30 07:11:48,0.1553
2025-07-30 07:10:48,0.1605
2025-07-30 07:09:48,0.1473
2025-07-30 07:08:48,0.1622
2025-07-30 07:07:48,0.1671
2025-07-30 07:06:48,0.132
2025-07-30 07:05:48,0.1616
2025-07-30 07:04:48,0.1553
2025-07-30 07:03:48,0.14
2025-07-30 07:02:48,0.1577
2025-07-30 07:01:48,0.1452
2025-07-30 07:00:48,0.1445
2025-07-30 06:59:48,0.1546
2025-07-30 06:58:48,0.1622
2025-07-30 06:57:48,0.1498
2025-07-30 06:56:48,0.1317
2025-07-30 06:55:48,0.1563
2025-07-30 06:54:48,0.1404
2025-07-30 06:53:48,0.1476
2025-07-30 06:52:48,0.1654
2025-07-30 06:51:48,0.1414
2025-07-30 06:50:48,0.1449
2025-07-30 06:49:48,0.1501
2025-07-30 06:48:48,0.1463
2025-07-30 06:47:48,0.1529
2025-07-30 06:46:48,0.1428
2025-07-30 06:45:48,0.1504
2025-07-30 06:44:48,0.1466
2025-07-30 06:43:48,0.1536
2025-07-30 06:42:48,0.1449
2025-07-30 06:41:48,0.1504
2025-07-30 06:40:49,0.1619
2025-07-30 06:39:48,0.1376
2025-07-30 06:38:48,0.1563
2025-07-30 06:37:48,0.1605
2025-07-30 06:36:48,0.1421
2025-07-30 06:35:48,0.1522
2025-07-30 06:34:48,0.1473
2025-07-30 06:33:48,0.1546
2025-07-30 06:32:48,0.1484
2025-07-30 06:31:48,0.1459
2025-07-30 06:30:48,0.1668
2025-07-30 06:29:48,0.1491
2025-07-30 06:28:48,0.1661
2025-07-30 06:27:48,0.1432
2025-07-30 06:26:48,0.1355
2025-07-30 06:25:48,0.1827
2025-07-30 06:24:48,0.1376
2025-07-30 06:23:48,0.1595
2025-07-30 06:22:48,0.1615
2025-07-30 06:21:48,0.1407
2025-07-30 06:20:48,0.1608
2025-07-30 06:19:48,0.1584
2025-07-30 06:18:48,0.1414
2025-07-30 06:17:48,0.1598
2025-07-30 06:16:48,0.1532
2025-07-30 06:15:48,0.156
2025-07-30 06:14:48,0.1421
2025-07-30 06:13:48,0.1598
2025-07-30 06:12:48,0.1591
2025-07-30 06:11:48,0.1463
2025-07-30 06:10:48,0.1577
2025-07-30 06:09:48,0.1504
2025-07-30 06:08:48,0.1435
2025-07-30 06:07:48,0.1543
2025-07-30 06:06:48,0.149
2025-07-30 06:05:48,0.1466
2025-07-30 06:04:48,0.1518
2025-07-30 06:03:48,0.1664
2025-07-30 06:02:48,0.1501
2025-07-30 06:01:48,0.1605
2025-07-30 06:00:48,0.1372
2025-07-30 05:59:48,0.1435
2025-07-30 05:58:48,0.1521
2025-07-30 05:57:48,0.1345
2025-07-30 05:56:48,0.1789
2025-07-30 05:55:48,0.1501
2025-07-30 05:54:48,0.1404
2025-07-30 05:53:48,0.1511
2025-07-30 05:52:48,0.1338
2025-07-30 05:51:48,0.1713
2025-07-30 05:50:48,0.1563
2025-07-30 05:49:48,0.132
2025-07-30 05:48:48,0.1622
2025-07-30 05:47:48,0.1473
2025-07-30 05:46:48,0.1574
2025-07-30 05:45:48,0.1657
2025-07-30 05:44:48,0.1369
2025-07-30 05:43:48,0.1605
2025-07-30 05:42:48,0.1411
2025-07-30 05:41:48,0.148
2025-07-30 05:40:48,0.1751
2025-07-30 05:39:48,0.147
2025-07-30 05:38:48,0.155
2025-07-30 05:37:48,0.1574
2025-07-30 05:36:48,0.1317
2025-07-30 05:35:48,0.1727
2025-07-30 05:34:48,0.1477
2025-07-30 05:33:48,0.1393
2025-07-30 05:32:48,0.1588
2025-07-30 05:31:48,0.1261
2025-07-30 05:30:48,0.1824
2025-07-30 05:29:48,0.1327
2025-07-30 05:28:48,0.1442
2025-07-30 05:27:48,0.1598
2025-07-30 05:26:48,0.132
2025-07-30 05:25:48,0.1602
2025-07-30 05:24:48,0.1577
2025-07-30 05:23:48,0.1456
2025-07-30 05:22:48,0.1536
2025-07-30 05:21:48,0.1515
2025-07-30 05:20:48,0.139
2025-07-30 05:19:48,0.1671
2025-07-30 05:18:48,0.1477
2025-07-30 05:17:48,0.1494
2025-07-30 05:16:48,0.1647
2025-07-30 05:15:48,0.1327
2025-07-30 05:14:48,0.157
2025-07-30 05:13:48,0.1473
2025-07-30 05:12:48,0.139
2025-07-30 05:11:48,0.173
2025-07-30 05:10:48,0.1459
2025-07-30 05:09:48,0.1508
2025-07-30 05:08:48,0.1629
2025-07-30 05:07:48,0.1282
2025-07-30 05:06:48,0.1515
2025-07-30 05:05:48,0.173
2025-07-30 05:04:48,0.1362
2025-07-30 05:03:48,0.1567
2025-07-30 05:02:48,0.1497
2025-07-30 05:01:48,0.1355
2025-07-30 05:00:48,0.1761
2025-07-30 04:59:48,0.1383
2025-07-30 04:58:48,0.1511
2025-07-30 04:57:48,0.166
2025-07-30 04:56:48,0.1167
2025-07-30 04:55:48,0.1563
2025-07-30 04:54:48,0.1508
2025-07-30 04:53:48,0.156
2025-07-30 04:52:48,0.1483
2025-07-30 04:51:48,0.139
2025-07-30 04:50:48,0.149
2025-07-30 04:49:48,0.156
2025-07-30 04:48:48,0.1445
2025-07-30 04:47:48,0.1591
2025-07-30 04:46:48,0.149
2025-07-30 04:45:47,0.1463
2025-07-30 04:44:47,0.1588
2025-07-30 04:43:47,0.1345
2025-07-30 04:42:47,0.1549
2025-07-30 04:41:47,0.1549
2025-07-30 04:40:47,0.1466
2025-07-30 04:39:47,0.156
2025-07-30 04:38:47,0.1626
2025-07-30 04:37:47,0.1518
2025-07-30 04:36:47,0.148
2025-07-30 04:35:47,0.1525
2025-07-30 04:34:47,0.1425
2025-07-30 04:33:47,0.1553
2025-07-30 04:32:47,0.1616
2025-07-30 04:31:47,0.1459
2025-07-30 04:30:47,0.1588
2025-07-30 04:29:47,0.147
2025-07-30 04:28:47,0.1567
2025-07-30 04:27:47,0.147
2025-07-30 04:26:47,0.1581
2025-07-30 04:25:47,0.1529
2025-07-30 04:24:47,0.1459
2025-07-30 04:23:47,0.1445
2025-07-30 04:22:47,0.1494
2025-07-30 04:21:47,0.1546
2025-07-30 04:20:47,0.1515
2025-07-30 04:19:47,0.156
2025-07-30 04:18:47,0.1456
2025-07-30 04:17:47,0.1518
2025-07-30 04:16:47,0.1681
2025-07-30 04:15:47,0.1445
2025-07-30 04:14:47,0.1605
2025-07-30 04:13:47,0.1588
2025-07-30 04:12:47,0.1425
2025-07-30 04:11:47,0.1615
2025-07-30 04:10:47,0.1515
2025-07-30 04:09:47,0.1442
2025-07-30 04:08:47,0.1591
2025-07-30 04:07:47,0.1407
2025-07-30 04:06:47,0.1341
2025-07-30 04:05:47,0.1761
2025-07-30 04:04:47,0.1636
2025-07-30 04:03:47,0.1334
2025-07-30 04:02:47,0.1629
2025-07-30 04:01:47,0.1404
2025-07-30 04:00:47,0.1546
2025-07-30 03:59:47,0.1473
2025-07-30 03:58:47,0.1463
2025-07-30 03:57:47,0.1494
2025-07-30 03:56:47,0.1487
2025-07-30 03:55:47,0.1511
2025-07-30 03:54:47,0.1542
2025-07-30 03:53:47,0.1616
2025-07-30 03:52:47,0.1456
2025-07-30 03:51:47,0.1511
2025-07-30 03:50:47,0.1438
2025-07-30 03:49:47,0.1435
2025-07-30 03:48:47,0.1546
2025-07-30 03:47:47,0.1737
2025-07-30 03:46:47,0.1289
2025-07-30 03:45:47,0.1588
2025-07-30 03:44:47,0.1494
2025-07-30 03:43:47,0.1407
2025-07-30 03:42:47,0.1598
2025-07-30 03:41:47,0.1435
2025-07-30 03:40:47,0.1445
2025-07-30 03:39:47,0.1432
2025-07-30 03:38:47,0.1567
2025-07-30 03:37:46,0.1609
2025-07-30 03:36:46,0.1487
2025-07-30 03:35:46,0.1574
2025-07-30 03:34:46,0.1477
2025-07-30 03:33:46,0.1591
2025-07-30 03:32:46,0.1563
2025-07-30 03:31:46,0.1397
2025-07-30 03:30:46,0.1511
2025-07-30 03:29:46,0.1577
2025-07-30 03:28:46,0.1404
2025-07-30 03:27:46,0.1699
2025-07-30 03:26:46,0.1386
2025-07-30 03:25:46,0.1595
2025-07-30 03:24:46,0.149
2025-07-30 03:23:46,0.1421
2025-07-30 03:22:46,0.1636
2025-07-30 03:21:46,0.1393
2025-07-30 03:20:46,0.1522
2025-07-30 03:19:46,0.1626
2025-07-30 03:18:46,0.1373
2025-07-30 03:17:46,0.1581
2025-07-30 03:16:46,0.1563
2025-07-30 03:15:46,0.1393
2025-07-30 03:14:46,0.1605
2025-07-30 03:13:46,0.148
2025-07-30 03:12:46,0.1539
2025-07-30 03:11:46,0.164
